observation_stable_id	pubmed_id
OB_000845	18331616
OB_000846	18331616
OB_000847	18331616
OB_000848	18331616
OB_000849	15998808
OB_000084	16293764
OB_000850	18331616
OB_000851	18457595
OB_000852	18457595
OB_000853	18457595
OB_000854	18457595
OB_000855	18457595
OB_000856	18457595
OB_000857	18457595
OB_000858	15998808
OB_000859	18457595
OB_000085	16293764
OB_000860	18457595
OB_000861	18457595
OB_000862	15998808
OB_000863	15998808
OB_000864	15998808
OB_000865	18314444
OB_000866	18314444
OB_000867	18314444
OB_000868	18314444
OB_000869	18314444
OB_000086	16293764
OB_000870	18314444
OB_000871	18314444
OB_000872	18314444
OB_000873	18314444
OB_000874	15998808
OB_000875	18314444
OB_000876	18314444
OB_000877	18314444
OB_000878	18314444
OB_000879	18314444
OB_000087	16293764
OB_000880	18314444
OB_000881	18314444
OB_000882	8807293
OB_000883	8807293
OB_000884	15998808
OB_000885	8807293
OB_000886	8807293
OB_000887	8807293
OB_000888	11740945
OB_000889	11740945
OB_000088	16293764
OB_000890	11740945
OB_000891	11740945
OB_000892	11740945
OB_000893	11740945
OB_000894	11740945
OB_000895	15998808
OB_000896	11290710
OB_000897	11740945
OB_000898	11740945
OB_000899	11740945
OB_000089	16293764
OB_000008	19372390
OB_000900	11740945
OB_000901	11740945
OB_000902	11740945
OB_000903	15998808
OB_000904	9725835
OB_000905	9725835
OB_000906	9725835
OB_000907	9725835
OB_000908	9725835
OB_000909	9725835
OB_000090	11867705
OB_000910	9725835
OB_000911	9725835
OB_000912	15998808
OB_000913	9725835
OB_000914	9725835
OB_000915	9725835
OB_000916	9725835
OB_000917	9725835
OB_000918	9725835
OB_000919	9725835
OB_000091	16293764
OB_000920	11740945
OB_000921	11740945
OB_000922	11740945
OB_000923	15998808
OB_000924	11740945
OB_000925	11740945
OB_000926	11740945
OB_000927	11740945
OB_000928	11740945
OB_000929	11740945
OB_000092	16293764
OB_000930	11740945
OB_000931	11740945
OB_000932	15998808
OB_000933	11740945
OB_000934	11740945
OB_000935	11740945
OB_000936	11740945
OB_000937	11740945
OB_000938	11740945
OB_000939	11740945
OB_000093	16293764
OB_000940	11740945
OB_000941	11740945
OB_000942	11740945
OB_000943	15998808
OB_000944	11740945
OB_000945	11740945
OB_000946	11740945
OB_000947	11740945
OB_000948	11740945
OB_000949	11740945
OB_000094	16293764
OB_000950	11740945
OB_000951	11740945
OB_000952	15998808
OB_000953	11740945
OB_000954	11740945
OB_000955	11740945
OB_000956	11740945
OB_000957	20816092
OB_000958	20816092
OB_000959	20816092
OB_000095	16293764
OB_000960	20816092
OB_000961	15998808
OB_000962	10838697
OB_000963	17651920
OB_000964	17728253
OB_000965	17728253
OB_000966	15998808
OB_000967	17592521
OB_000968	17933869
OB_000969	12024027
OB_000096	16293764
OB_000970	12024027
OB_000971	12024027
OB_000972	12024027
OB_000973	12024027
OB_000974	20732954
OB_000975	19783783
OB_000976	15998808
OB_000977	19783783
OB_000978	12024027
OB_000979	12024027
OB_000097	10224252
OB_000980	12024027
OB_000981	12024027
OB_000982	12024027
OB_000983	12024027
OB_000984	12024027
OB_000985	12024027
OB_000986	12024027
OB_000987	15998808
OB_000988	8034612
OB_000989	9789046
OB_000098	9259555
OB_000990	9789046
OB_000991	12571101
OB_000992	12571101
OB_000993	12571101
OB_000994	20824162
OB_000995	15998808
OB_000996	20824162
OB_000997	20824162
OB_000998	20824162
OB_000999	20824162
OB_000099	16311627
OB_000009	19372390
